geneid,feature_name,counts_tpm_round,sample,size,mu,fc,log2FC,lower_than_p,higher_than_p,p_value,p_adj,refseq_id,type,all_kegg_gene_names,gene_definition,all_kegg_paths_name,num_of_paths
ENSG00000174775,HRAS,41,Spleen,15.0291858754659,33.2592985921736,1.23273796308043,0.301866165887948,0.797779173371387,0.202220826628613,0.404441653257226,0.678364686217073,3265,CDS,"(RefSeq) HRas proto-oncogene, GTPase",,"EGFR tyrosine kinase inhibitor resistance, Endocrine resistance, MAPK signaling pathway, ErbB signaling pathway, Ras signaling pathway, Rap1 signaling pathway, Chemokine signaling pathway, FoxO signaling pathway, Sphingolipid signaling pathway, Phospholipase D signaling pathway, Mitophagy - animal, Autophagy - animal, Endocytosis, mTOR signaling pathway, PI3K-Akt signaling pathway, Apoptosis, Longevity regulating pathway, Longevity regulating pathway - multiple species, Cellular senescence, Axon guidance, VEGF signaling pathway, Apelin signaling pathway, Focal adhesion, Gap junction, Signaling pathways regulating pluripotency of stem cells, C-type lectin receptor signaling pathway, JAK-STAT signaling pathway, Natural killer cell mediated cytotoxicity, T cell receptor signaling pathway, B cell receptor signaling pathway, Fc epsilon RI signaling pathway, Thermogenesis, Long-term potentiation, Neurotrophin signaling pathway, Cholinergic synapse, Serotonergic synapse, Long-term depression, Regulation of actin cytoskeleton, Insulin signaling pathway, GnRH signaling pathway, Estrogen signaling pathway, Melanogenesis, Prolactin signaling pathway, Thyroid hormone signaling pathway, Oxytocin signaling pathway, Relaxin signaling pathway, GnRH secretion, AGE-RAGE signaling pathway in diabetic complications, Growth hormone synthesis, secretion and action, Alzheimer disease, Pathways of neurodegeneration - multiple diseases, Alcoholism, Salmonella infection, Hepatitis C, Hepatitis B, Human cytomegalovirus infection, Human papillomavirus infection, Human T-cell leukemia virus 1 infection, Kaposi sarcoma-associated herpesvirus infection, Human immunodeficiency virus 1 infection, Pathways in cancer, Viral carcinogenesis, Proteoglycans in cancer, MicroRNAs in cancer, Chemical carcinogenesis - receptor activation, Chemical carcinogenesis - reactive oxygen species, Colorectal cancer, Renal cell carcinoma, Endometrial cancer, Glioma, Prostate cancer, Thyroid cancer, Melanoma, Bladder cancer, Chronic myeloid leukemia, Acute myeloid leukemia, Non-small cell lung cancer, Breast cancer, Hepatocellular carcinoma, Gastric cancer, Central carbon metabolism in cancer, Choline metabolism in cancer, PD-L1 expression and PD-1 checkpoint pathway in cancer, Lipid and atherosclerosis",84
ENSG00000175054,ATR,8,Spleen,84.6108260282958,12.3606686611787,0.647214177427609,-0.6276848840903,0.150418522496601,0.8495814775034,0.300837044993201,0.678364686217073,545,CDS,(RefSeq) ATR serine/threonine kinase,,"Fanconi anemia pathway, Cell cycle, p53 signaling pathway, Cellular senescence, Human papillomavirus infection, Human T-cell leukemia virus 1 infection, Human immunodeficiency virus 1 infection",7
ENSG00000175182,FAM131A,9,Spleen,3006624.53877848,7.76781869705498,1.15862642409666,0.212415473176473,0.744982276767197,0.255017723232803,0.510035446465607,0.678364686217073,131408,"","",,,1
ENSG00000175305,CCNE2,3,Spleen,19054185.3247904,2.95002951275015,1.01693897875729,0.0242331131330148,0.658425800248347,0.341574199751653,0.683148399503307,0.760382067743511,9134,CDS,(RefSeq) cyclin E2,,"Cell cycle, Oocyte meiosis, p53 signaling pathway, PI3K-Akt signaling pathway, Cellular senescence, Cushing syndrome, Hepatitis B, Measles, Human papillomavirus infection, Human T-cell leukemia virus 1 infection, Epstein-Barr virus infection, Pathways in cancer, Viral carcinogenesis, MicroRNAs in cancer, Prostate cancer, Small cell lung cancer, Gastric cancer",17
ENSG00000175387,SMAD2,9,Spleen,3088157.39362278,5.88345783175873,1.52971267192879,0.613260694936501,0.923864723053652,0.0761352769463478,0.152270553892696,0.678364686217073,4087,CDS,(RefSeq) SMAD family member 2,,"Cell cycle, Endocytosis, Cellular senescence, TGF-beta signaling pathway, Apelin signaling pathway, Hippo signaling pathway, Signaling pathways regulating pluripotency of stem cells, Th17 cell differentiation, Relaxin signaling pathway, AGE-RAGE signaling pathway in diabetic complications, Chagas disease, Human T-cell leukemia virus 1 infection, Pathways in cancer, Proteoglycans in cancer, Colorectal cancer, Pancreatic cancer, Hepatocellular carcinoma, Gastric cancer, Inflammatory bowel disease, Diabetic cardiomyopathy",20
ENSG00000175575,PAAF1,16,Spleen,51447321.0825737,8.05385635501462,1.98662594597156,0.990320258751363,0.996032288987663,0.00396771101233682,0.00793542202467364,0.0859895576738592,80227,"","",,,1
ENSG00000175707,KDF1,3,Spleen,254561.491800135,2.14920687145048,1.39586376716511,0.48115814496732,0.829245292779827,0.170754707220173,0.341509414440346,0.678364686217073,126695,"","",,,1
ENSG00000175756,AURKAIP1,114,Spleen,32.7279319970713,85.5607814530841,1.33238614776456,0.414012260134162,0.941361731089398,0.0586382689106021,0.117276537821204,0.636644062457966,54998,"","",,,1
ENSG00000177613,CSTF2T,23,Spleen,74.9990629938523,29.3482585908545,0.78369215429931,-0.351641040909373,0.181379420942627,0.818620579057373,0.362758841885254,0.678364686217073,23283,CDS,(RefSeq) cleavage stimulation factor subunit 2 tau variant,,mRNA surveillance pathway,1
ENSG00000178188,SH2B1,70,Spleen,16.1863236567037,52.8653033278357,1.32411989705055,0.405033761910014,0.876437663238066,0.123562336761934,0.247124673523868,0.678364686217073,25970,CDS,(RefSeq) SH2B adaptor protein 1,,Neurotrophin signaling pathway,1
ENSG00000178568,ERBB4,14,Spleen,6636042.38578312,1.00009108526449,13.9987249224379,3.80722351978254,0.9999999999997,3.00389799201096e-13,6.00779598402193e-13,5.86026541133603e-11,2066,CDS,(RefSeq) erb-b2 receptor tyrosine kinase 4,,"MAPK signaling pathway, ErbB signaling pathway, Calcium signaling pathway, PI3K-Akt signaling pathway, Amyotrophic lateral sclerosis, Proteoglycans in cancer",6
ENSG00000178700,DHFR2,15,Spleen,846189.849573091,4.61455353789516,3.25058532246263,1.70069952299698,0.999972717745978,2.72822540221116e-05,5.45645080442231e-05,0.00137176787413016,200895,CDS,(RefSeq) dihydrofolate reductase 2,,"One carbon pool by folate, Folate biosynthesis, Metabolic pathways, Biosynthesis of cofactors, Antifolate resistance",5
ENSG00000178726,THBD,8,Spleen,5.01237305504877,57.315519575212,0.139578251393186,-2.84085393164616,0.0024455789706909,0.997554421029309,0.00489115794138179,0.0596770212347666,7056,CDS,(RefSeq) thrombomodulin,,"Complement and coagulation cascades, AGE-RAGE signaling pathway in diabetic complications, Fluid shear stress and atherosclerosis",3
ENSG00000178752,ERFE,2,Spleen,10.5512092560678,1.97504192697906,1.01263673073468,0.018116720278495,0.683547942910451,0.316452057089549,0.632904114179098,0.721686711313272,151176,"","",,,1
ENSG00000178802,MPI,8,Spleen,6426547.37983161,16.8201270185792,0.475620665121218,-1.07211669515238,0.0139470797339414,0.986052920266059,0.0278941594678828,0.229470169585598,4351,CDS,(RefSeq) mannose phosphate isomerase,,"Fructose and mannose metabolism, Amino sugar and nucleotide sugar metabolism, Metabolic pathways, Biosynthesis of cofactors, Biosynthesis of nucleotide sugars",5
ENSG00000178999,AURKB,5,Spleen,2.60865845217454,17.2309966457382,0.290174741647151,-1.785006149867,0.120412477869077,0.879587522130923,0.240824955738154,0.678364686217073,9212,CDS,(RefSeq) aurora kinase B,,"Polycomb repressive complex, Cell cycle",2
ENSG00000179295,PTPN11,17,Spleen,32.4114818452565,19.7219457640333,0.861983913930172,-0.214267148438082,0.367456630415701,0.632543369584299,0.734913260831402,0.800789038611953,5781,CDS,(RefSeq) protein tyrosine phosphatase non-receptor type 11,,"Ras signaling pathway, Phospholipase D signaling pathway, Axon guidance, C-type lectin receptor signaling pathway, JAK-STAT signaling pathway, Natural killer cell mediated cytotoxicity, T cell receptor signaling pathway, Leukocyte transendothelial migration, Neurotrophin signaling pathway, Adipocytokine signaling pathway, Insulin resistance, Epithelial cell signaling in Helicobacter pylori infection, Pathogenic Escherichia coli infection, Herpes simplex virus 1 infection, Proteoglycans in cancer, Chemical carcinogenesis - reactive oxygen species, Renal cell carcinoma, Chronic myeloid leukemia, PD-L1 expression and PD-1 checkpoint pathway in cancer",19
ENSG00000179406,LINC00174,7,Spleen,39.5968687106434,13.9209949858845,0.502837620952942,-0.991835502543784,0.0557758646489389,0.944224135351061,0.111551729297878,0.614707982777501,285908,"","",,,1
ENSG00000179460,EEF1A1P27,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000179603,GRM8,2,Spleen,6636042.38578312,1.00424046285785,1.99155488547876,0.993895239640288,0.918916948039513,0.0810830519604867,0.162166103920973,0.678364686217073,2918,CDS,(RefSeq) glutamate metabotropic receptor 8,,"Phospholipase D signaling pathway, Neuroactive ligand-receptor interaction, Glutamatergic synapse",3
ENSG00000179840,PIK3CD-AS1,1,Spleen,8392017.36749127,2.43603778441741,0.410502663955664,-1.28453651048926,0.300677013274326,0.699322986725674,0.601354026548651,0.699477768625865,644997,"","",,,1
ENSG00000179889,PDXDC1,24,Spleen,70.2034716251242,34.8667819694195,0.688334243781075,-0.538818810847515,0.0672387648660119,0.932761235133988,0.134477529732024,0.678364686217073,23042,"","",,,1
ENSG00000180644,PRF1,1,Spleen,6.04830769389914,92.755360568298,0.01078104805882,-6.53535875604745,3.07051397914976e-07,0.999999692948602,6.14102795829952e-07,2.50682660935301e-05,5551,CDS,(RefSeq) perforin 1,,"Apoptosis, Natural killer cell mediated cytotoxicity, Type I diabetes mellitus, Autoimmune thyroid disease, Allograft rejection, Graft-versus-host disease, Viral myocarditis",7
ENSG00000180697,C3orf22,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,152065,"","",,,1
ENSG00000180758,GPR157,9,Spleen,254561.491885496,5.29841374290096,1.69862159444581,0.764364496065234,0.956013921038311,0.0439860789616889,0.0879721579233778,0.515381880031623,80045,"","",,,1
ENSG00000180777,ANKRD30B,2,Spleen,6636042.38578312,1.00009108526449,1.99981784606256,0.999868597724937,0.919681834107096,0.0803181658929041,0.160636331785808,0.678364686217073,374860,"","",,,1
ENSG00000181163,NPM1,112,Spleen,14.4497477361017,278.833610373772,0.401673241076877,-1.31590574067741,0.0025442709547595,0.99745572904524,0.005088541909519,0.0616028790462123,4869,"","",,,1
ENSG00000181260,MTHFD2P7,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000181350,LRRC75A,15,Spleen,6.32090613478044,16.1565209985521,0.928417695947305,-0.107154073699887,0.519116745053025,0.480883254946975,0.961766509893949,0.972401509258505,388341,"","",,,1
ENSG00000181555,SETD2,25,Spleen,45.8699147298546,25.0827022666495,0.996702816715268,-0.00476468932449172,0.548896166782954,0.451103833217046,0.902207666434092,0.928393851184806,29072,CDS,"(RefSeq) SET domain containing 2, histone lysine methyltransferase",,"Lysine degradation, Metabolic pathways",2
ENSG00000181847,TIGIT,1,Spleen,7.98289863636334,9.03797001647878,0.110644314838035,-3.17599877086717,0.0124248689978651,0.987575131002135,0.0248497379957302,0.209429425050912,201633,CDS,(RefSeq) T cell immunoreceptor with Ig and ITIM domains,,Cell adhesion molecules,1
ENSG00000181939,OR4C15,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,81309,CDS,(RefSeq) olfactory receptor family 4 subfamily C member 15,,Olfactory transduction,1
ENSG00000182000,AC117395.1,1,Spleen,8392017.36757952,1.06656660992453,0.937587948745892,-0.0929740686385865,0.711287891756663,0.288712108243337,0.577424216486675,0.685125541120446,,"","",,,1
ENSG00000182054,IDH2,18,Spleen,20.6227045393188,58.5624180098768,0.30736435775183,-1.70197821637778,0.000269547350049145,0.999730452649951,0.00053909470009829,0.00970681975573447,3418,CDS,(RefSeq) isocitrate dehydrogenase (NADP(+)) 2,,"Citrate cycle (TCA cycle), Glutathione metabolism, Metabolic pathways, Carbon metabolism, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids, Peroxisome, Central carbon metabolism in cancer",8
ENSG00000182541,LIMK2,32,Spleen,14.0755956451479,51.7899308341232,0.617880724778183,-0.694599726626367,0.0935488436716577,0.906451156328342,0.187097687343315,0.678364686217073,3985,CDS,(RefSeq) LIM domain kinase 2,,"Axon guidance, Fc gamma R-mediated phagocytosis, Regulation of actin cytoskeleton, Human immunodeficiency virus 1 infection",4
ENSG00000182578,CSF1R,6,Spleen,2.38404583758985,218.873256809906,0.0274131252371827,-5.18898937758462,0.000853698242305772,0.999146301757694,0.00170739648461154,0.0247965960716966,1436,CDS,(RefSeq) colony stimulating factor 1 receptor,,"MAPK signaling pathway, Ras signaling pathway, Rap1 signaling pathway, Cytokine-cytokine receptor interaction, Viral protein interaction with cytokine and cytokine receptor, PI3K-Akt signaling pathway, Osteoclast differentiation, Hematopoietic cell lineage, Pathways in cancer, Transcriptional misregulation in cancer, Acute myeloid leukemia",11
ENSG00000183077,AFMID,25,Spleen,98.2682948794035,14.7011696929602,1.70054495813156,0.765997147778226,0.991622005874415,0.00837799412558524,0.0167559882511705,0.153038571736142,125061,CDS,(RefSeq) arylformamidase,,"Tryptophan metabolism, Glyoxylate and dicarboxylate metabolism, Metabolic pathways, Biosynthesis of cofactors",4
ENSG00000183117,CSMD1,1,Spleen,2332625.79394736,1.39842230268771,0.715091570034346,-0.483800098904508,0.592377554888796,0.407622445111204,0.815244890222409,0.862786286921551,64478,"","",,,1
ENSG00000183161,FANCF,9,Spleen,51067859.6508602,9.9788852254081,0.901904350706863,-0.14895365484114,0.460574169830474,0.539425830169526,0.921148339660948,0.942523498155708,2188,CDS,(RefSeq) FA complementation group F,,Fanconi anemia pathway,1
ENSG00000183423,LRIT3,2,Spleen,7492429.72972101,1.56450418677828,1.27836027343495,0.354294480611846,0.792489481794349,0.207510518205651,0.415021036411302,0.678364686217073,345193,"","",,,1
ENSG00000183508,FAM46C,25,Spleen,3.10082177039902,40.1169504070346,0.62317797704823,-0.682283845064018,0.303758236868669,0.696241763131331,0.607516473737338,0.703332598373177,54855,"","",,,1
ENSG00000183765,CHEK2,10,Spleen,2332625.79382427,8.94638630618651,1.11776975169124,0.160623039430303,0.712326324109688,0.287673675890313,0.575347351780625,0.684670786403426,11200,CDS,(RefSeq) checkpoint kinase 2,,"Cell cycle, p53 signaling pathway, Cellular senescence, Human T-cell leukemia virus 1 infection",4
ENSG00000183785,TUBA8,1,Spleen,1862207.85044807,1.55164825767278,0.644475959712569,-0.633801550808304,0.540690316471278,0.459309683528722,0.918619367057444,0.940557846207533,51807,CDS,(RefSeq) tubulin alpha 8,,"Phagosome, Apoptosis, Tight junction, Gap junction, Motor proteins, Alzheimer disease, Parkinson disease, Amyotrophic lateral sclerosis, Huntington disease, Prion disease, Pathways of neurodegeneration - multiple diseases, Pathogenic Escherichia coli infection, Salmonella infection",13
ENSG00000184110,EIF3C,1,Spleen,254561.491885496,4.47268760182212,0.223579218810769,-2.16114199575784,0.0624809956426864,0.937519004357314,0.124961991285373,0.667214668003821,8663,"","",,,1
ENSG00000184481,FOXO4,54,Spleen,18.9224978607682,26.0422711922915,2.07355186501491,1.05210413331284,0.99859587995177,0.00140412004822961,0.00280824009645922,0.0376634554113355,4303,CDS,(RefSeq) forkhead box O4,,"Ras signaling pathway, FoxO signaling pathway, Shigellosis",3
ENSG00000184489,PTP4A3,31,Spleen,6.93133171048774,60.9008381266692,0.50902419332099,-0.974193867359006,0.0919288055209933,0.908071194479007,0.183857611041987,0.678364686217073,11156,"","",,,1
ENSG00000184937,WT1,111,Spleen,5.21842119184567,27.0776140487351,4.09932720808484,2.03538715041204,0.999978238327915,2.17616720854896e-05,4.35233441709792e-05,0.0011239122135644,7490,CDS,(RefSeq) WT1 transcription factor,,Transcriptional misregulation in cancer,1
ENSG00000185203,WASIR1,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000185215,TNFAIP2,88,Spleen,7.38470039763367,208.85368827975,0.421347598526141,-1.24691719232988,0.0311718829034791,0.968828117096521,0.0623437658069582,0.399302475381158,7127,"","",,,1
ENSG00000185319,SSXP4,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,,"","",,,1
ENSG00000185338,SOCS1,6,Spleen,5.64150454933643,31.5781135800846,0.19000501675895,-2.39589058392215,0.00764911689429789,0.992350883105702,0.0152982337885958,0.142150787091625,8651,CDS,(RefSeq) suppressor of cytokine signaling 1,,"Ubiquitin mediated proteolysis, Osteoclast differentiation, JAK-STAT signaling pathway, Insulin signaling pathway, Prolactin signaling pathway, Type II diabetes mellitus, Growth hormone synthesis, secretion and action, Toxoplasmosis, MicroRNAs in cancer",9
ENSG00000185499,MUC1,4,Spleen,4494145.7656319,4.23604362353903,0.944277338829239,-0.0827174465397307,0.582825662600912,0.417174337399088,0.834348674798176,0.877711583023803,4582,"","",,,1
ENSG00000185811,IKZF1,3,Spleen,16.0895314497918,37.2860562382435,0.0804590322138431,-3.63560180488956,1.51076783712288e-06,0.999998489232163,3.02153567424576e-06,0.000106152175323041,10320,"","",,,1
ENSG00000185860,CCDC190,1,Spleen,6636042.38578312,1.00009108526449,0.99990892303128,-0.000131402275063171,0.735725373949258,0.264274626050742,0.528549252101484,0.678364686217073,339512,"","",,,1
ENSG00000185920,PTCH1,9,Spleen,3035396.85561064,3.7341566964455,2.41018273511848,1.26914253278511,0.994841711835361,0.00515828816463872,0.0103165763292774,0.104258762730903,5727,CDS,(RefSeq) patched 1,,"cAMP signaling pathway, Hedgehog signaling pathway, Axon guidance, Pathways in cancer, Proteoglycans in cancer, Basal cell carcinoma",6
ENSG00000185950,IRS2,14,Spleen,5.53616701688469,12.0794234036424,1.15899571793952,0.212875236129693,0.696182315450432,0.303817684549568,0.607635369099136,0.703332598373177,8660,CDS,(RefSeq) insulin receptor substrate 2,,"cGMP-PKG signaling pathway, FoxO signaling pathway, Autophagy - animal, AMPK signaling pathway, Longevity regulating pathway, Longevity regulating pathway - multiple species, Insulin signaling pathway, Adipocytokine signaling pathway, Regulation of lipolysis in adipocytes, Type II diabetes mellitus, Insulin resistance, Non-alcoholic fatty liver disease, Growth hormone synthesis, secretion and action, Alzheimer disease, MicroRNAs in cancer",15
